index,Invoice total by day,Vendor ID,Vendor,Geo Region Group
2022-11-02,52556.45,1002,B,US - Gulf
2022-11-03,9452.84,1002,B,US - Gulf
2022-11-04,363.75,1002,B,US - Gulf
2022-11-05,0.0,1002,B,US - Gulf
2022-11-06,0.0,1002,B,US - Gulf
2022-11-07,8367.46,1002,B,US - Gulf
2022-11-08,0.0,1002,B,US - Gulf
2022-11-09,26457.08,1002,B,US - Gulf
2022-11-10,7343.58,1002,B,US - Gulf
2022-11-11,100.0,1002,B,US - Gulf
2022-11-12,0.0,1002,B,US - Gulf
2022-11-13,0.0,1002,B,US - Gulf
2022-11-14,2705.62,1002,B,US - Gulf
2022-11-15,2377.5,1002,B,US - Gulf
2022-11-16,2469.37,1002,B,US - Gulf
2022-11-17,294395.17,1002,B,US - Gulf
2022-11-18,9158.97,1002,B,US - Gulf
2022-11-19,0.0,1002,B,US - Gulf
2022-11-20,0.0,1002,B,US - Gulf
2022-11-21,0.0,1002,B,US - Gulf
2022-11-22,1845.0,1002,B,US - Gulf
2022-11-23,16862.25,1002,B,US - Gulf
2022-11-24,0.0,1002,B,US - Gulf
2022-11-25,0.0,1002,B,US - Gulf
2022-11-26,0.0,1002,B,US - Gulf
2022-11-27,0.0,1002,B,US - Gulf
2022-11-28,2966.22,1002,B,US - Gulf
2022-11-29,6631.86,1002,B,US - Gulf
2022-11-30,26380.69,1002,B,US - Gulf
2022-12-01,5118.74,1002,B,US - Gulf
2022-12-02,5409.0,1002,B,US - Gulf
2022-12-03,0.0,1002,B,US - Gulf
2022-12-04,0.0,1002,B,US - Gulf
2022-12-05,4003.11,1002,B,US - Gulf
2022-12-06,283693.05,1002,B,US - Gulf
2022-12-07,291259.76,1002,B,US - Gulf
2022-12-08,53283.2,1002,B,US - Gulf
2022-12-09,15261.61,1002,B,US - Gulf
2022-12-10,0.0,1002,B,US - Gulf
2022-12-11,0.0,1002,B,US - Gulf
2022-12-12,1605.63,1002,B,US - Gulf
2022-12-13,3399.34,1002,B,US - Gulf
2022-12-14,14151.85,1002,B,US - Gulf
2022-12-15,6662.99,1002,B,US - Gulf
2022-12-16,5278.5,1002,B,US - Gulf
2022-12-17,0.0,1002,B,US - Gulf
2022-12-18,0.0,1002,B,US - Gulf
2022-12-19,6218.22,1002,B,US - Gulf
2022-12-20,7106.25,1002,B,US - Gulf
2022-12-21,3753.74,1002,B,US - Gulf
2022-12-22,3024.37,1002,B,US - Gulf
2022-12-23,363.75,1002,B,US - Gulf
2022-12-24,0.0,1002,B,US - Gulf
2022-12-25,0.0,1002,B,US - Gulf
2022-12-26,0.0,1002,B,US - Gulf
2022-12-27,2195.61,1002,B,US - Gulf
2022-12-28,15559.46,1002,B,US - Gulf
2022-12-29,11897.14,1002,B,US - Gulf
2022-12-30,7543.09,1002,B,US - Gulf
2022-12-31,25973.12,1002,B,US - Gulf
2023-01-01,191.25,1002,B,US - Gulf
2023-01-02,0.0,1002,B,US - Gulf
2023-01-03,2216.24,1002,B,US - Gulf
2023-01-04,7821.25,1002,B,US - Gulf
2023-01-05,14628.96,1002,B,US - Gulf
2023-01-06,4335.0,1002,B,US - Gulf
2023-01-07,0.0,1002,B,US - Gulf
2023-01-08,0.0,1002,B,US - Gulf
2023-01-09,33535.38,1002,B,US - Gulf
2023-01-10,17810.92,1002,B,US - Gulf
2023-01-11,12704.91,1002,B,US - Gulf
2023-01-12,16179.72,1002,B,US - Gulf
2023-01-13,166396.86,1002,B,US - Gulf
2023-01-14,0.0,1002,B,US - Gulf
2023-01-15,0.0,1002,B,US - Gulf
2023-01-16,12732.78,1002,B,US - Gulf
2023-01-17,5272.49,1002,B,US - Gulf
2023-01-18,5333.62,1002,B,US - Gulf
2023-01-19,5480.25,1002,B,US - Gulf
2023-01-20,1471.87,1002,B,US - Gulf
2023-01-21,0.0,1002,B,US - Gulf
2023-01-22,0.0,1002,B,US - Gulf
2023-01-23,3402.75,1002,B,US - Gulf
2023-01-24,5647.48,1002,B,US - Gulf
2023-01-25,1419.87,1002,B,US - Gulf
2023-01-26,1229.98,1002,B,US - Gulf
2023-01-27,0.0,1002,B,US - Gulf
2023-01-28,0.0,1002,B,US - Gulf
2023-01-29,0.0,1002,B,US - Gulf
2023-01-30,7858.73,1002,B,US - Gulf
2023-01-31,16418.73,1002,B,US - Gulf
2023-02-01,1762.5,1002,B,US - Gulf
2023-02-02,13883.58,1002,B,US - Gulf
2023-02-03,2129.97,1002,B,US - Gulf
2023-02-04,0.0,1002,B,US - Gulf
2023-02-05,0.0,1002,B,US - Gulf
2023-02-06,4496.23,1002,B,US - Gulf
2023-02-07,20703.53,1002,B,US - Gulf
2023-02-08,16976.36,1002,B,US - Gulf
2023-02-09,13302.29,1002,B,US - Gulf
2023-02-10,12155.0,1002,B,US - Gulf
2023-02-11,0.0,1002,B,US - Gulf
2023-02-12,0.0,1002,B,US - Gulf
2023-02-13,0.0,1002,B,US - Gulf
2023-02-14,308159.58,1002,B,US - Gulf
2023-02-15,16499.85,1002,B,US - Gulf
2023-02-16,2328.74,1002,B,US - Gulf
2023-02-17,6490.94,1002,B,US - Gulf
2023-02-18,0.0,1002,B,US - Gulf
2023-02-19,0.0,1002,B,US - Gulf
2023-02-20,0.0,1002,B,US - Gulf
2023-02-21,2281.07,1002,B,US - Gulf
2023-02-22,1747.5,1002,B,US - Gulf
2023-02-23,2180.62,1002,B,US - Gulf
2023-02-24,1760.6,1002,B,US - Gulf
2023-02-25,0.0,1002,B,US - Gulf
2023-02-26,0.0,1002,B,US - Gulf
2023-02-27,363.75,1002,B,US - Gulf
2023-02-28,19326.29,1002,B,US - Gulf
2023-03-01,10144.8,1002,B,US - Gulf
2023-03-02,1488.75,1002,B,US - Gulf
2023-03-03,0.0,1002,B,US - Gulf
2023-03-04,0.0,1002,B,US - Gulf
2023-03-05,0.0,1002,B,US - Gulf
2023-03-06,0.0,1002,B,US - Gulf
2023-03-07,6944.61,1002,B,US - Gulf
2023-03-08,35145.85,1002,B,US - Gulf
2023-03-09,50641.89,1002,B,US - Gulf
2023-03-10,24612.7,1002,B,US - Gulf
2023-03-11,0.0,1002,B,US - Gulf
2023-03-12,0.0,1002,B,US - Gulf
2023-03-13,232510.82,1002,B,US - Gulf
2023-03-14,517.5,1002,B,US - Gulf
2023-03-15,2411.25,1002,B,US - Gulf
2023-03-16,5603.31,1002,B,US - Gulf
2023-03-17,2499.0,1002,B,US - Gulf
2023-03-18,0.0,1002,B,US - Gulf
2023-03-19,0.0,1002,B,US - Gulf
2023-03-20,9750.0,1002,B,US - Gulf
2023-03-21,10546.49,1002,B,US - Gulf
2023-03-22,2702.0,1002,B,US - Gulf
2023-03-23,5917.5,1002,B,US - Gulf
2023-03-24,15645.74,1002,B,US - Gulf
2023-03-25,0.0,1002,B,US - Gulf
2023-03-26,0.0,1002,B,US - Gulf
2023-03-27,1610.0,1002,B,US - Gulf
2023-03-28,22423.0,1002,B,US - Gulf
2023-03-29,1981.0,1002,B,US - Gulf
2023-03-30,13986.99,1002,B,US - Gulf
2023-03-31,24092.57,1002,B,US - Gulf
2023-04-01,0.0,1002,B,US - Gulf
2023-04-02,0.0,1002,B,US - Gulf
2023-04-03,11198.36,1002,B,US - Gulf
2023-04-04,3669.4,1002,B,US - Gulf
2023-04-05,3071.83,1002,B,US - Gulf
2023-04-06,21713.97,1002,B,US - Gulf
2023-04-07,3216.5,1002,B,US - Gulf
2023-04-08,2049.0,1002,B,US - Gulf
2023-04-09,0.0,1002,B,US - Gulf
2023-04-10,0.0,1002,B,US - Gulf
2023-04-11,46810.71,1002,B,US - Gulf
2023-04-12,3295.22,1002,B,US - Gulf
2023-04-13,0.0,1002,B,US - Gulf
2023-04-14,257059.6,1002,B,US - Gulf
2023-04-15,0.0,1002,B,US - Gulf
2023-04-16,0.0,1002,B,US - Gulf
2023-04-17,24036.45,1002,B,US - Gulf
2023-04-18,7126.4,1002,B,US - Gulf
2023-04-19,1535.45,1002,B,US - Gulf
2023-04-20,2105.25,1002,B,US - Gulf
2023-04-21,27023.9,1002,B,US - Gulf
2023-04-22,0.0,1002,B,US - Gulf
2023-04-23,0.0,1002,B,US - Gulf
2023-04-24,3707.22,1002,B,US - Gulf
2023-04-25,3559.5,1002,B,US - Gulf
2023-04-26,9144.25,1002,B,US - Gulf
2023-04-27,801.5,1002,B,US - Gulf
2023-04-28,1991.5,1002,B,US - Gulf
2023-04-29,0.0,1002,B,US - Gulf
2023-04-30,6767.95,1002,B,US - Gulf
2023-05-01,1705.9,1002,B,US - Gulf
2023-05-02,11237.25,1002,B,US - Gulf
2023-05-03,765.0,1002,B,US - Gulf
2023-05-04,30508.53,1002,B,US - Gulf
2023-05-05,178.5,1002,B,US - Gulf
2023-05-06,0.0,1002,B,US - Gulf
2023-05-07,0.0,1002,B,US - Gulf
2023-05-08,8700.8,1002,B,US - Gulf
2023-05-09,25376.79,1002,B,US - Gulf
2023-05-10,20688.03,1002,B,US - Gulf
2023-05-11,184620.25,1002,B,US - Gulf
2023-05-12,3212.3,1002,B,US - Gulf
2023-05-13,0.0,1002,B,US - Gulf
2023-05-14,0.0,1002,B,US - Gulf
2023-05-15,0.0,1002,B,US - Gulf
2023-05-16,10046.55,1002,B,US - Gulf
2023-05-17,2032.8,1002,B,US - Gulf
2023-05-18,6195.45,1002,B,US - Gulf
2023-05-19,9689.15,1002,B,US - Gulf
2023-05-20,0.0,1002,B,US - Gulf
2023-05-21,0.0,1002,B,US - Gulf
2023-05-22,703.5,1002,B,US - Gulf
2023-05-23,210.0,1002,B,US - Gulf
2023-05-24,11809.7,1002,B,US - Gulf
2023-05-25,9630.95,1002,B,US - Gulf
2023-05-26,339.5,1002,B,US - Gulf
2023-05-27,0.0,1002,B,US - Gulf
2023-05-28,469.0,1002,B,US - Gulf
2023-05-29,0.0,1002,B,US - Gulf
2023-05-30,1414.0,1002,B,US - Gulf
2023-05-31,73061.51,1002,B,US - Gulf
2023-06-01,4893.82,1002,B,US - Gulf
2023-06-02,15574.3,1002,B,US - Gulf
2023-06-03,0.0,1002,B,US - Gulf
2023-06-04,0.0,1002,B,US - Gulf
2023-06-05,3228.4,1002,B,US - Gulf
2023-06-06,2228.3,1002,B,US - Gulf
2023-06-07,9529.8,1002,B,US - Gulf
2023-06-08,80530.55,1002,B,US - Gulf
2023-06-09,7805.0,1002,B,US - Gulf
2023-06-10,0.0,1002,B,US - Gulf
2023-06-11,0.0,1002,B,US - Gulf
2023-06-12,339.5,1002,B,US - Gulf
2023-06-13,4542.05,1002,B,US - Gulf
2023-06-14,219479.32,1002,B,US - Gulf
2023-06-15,2729.0,1002,B,US - Gulf
2023-06-16,6203.12,1002,B,US - Gulf
2023-06-17,0.0,1002,B,US - Gulf
2023-06-18,1215.9,1002,B,US - Gulf
2023-06-19,8207.11,1002,B,US - Gulf
2023-06-20,8275.0,1002,B,US - Gulf
2023-06-21,7182.24,1002,B,US - Gulf
2023-06-22,13306.75,1002,B,US - Gulf
2023-06-23,1293.74,1002,B,US - Gulf
2023-06-24,0.0,1002,B,US - Gulf
2023-06-25,502.5,1002,B,US - Gulf
2023-06-26,2320.07,1002,B,US - Gulf
2023-06-27,7801.49,1002,B,US - Gulf
2023-06-28,5256.24,1002,B,US - Gulf
2023-06-29,4490.61,1002,B,US - Gulf
2023-06-30,207787.69,1002,B,US - Gulf
2023-07-01,0.0,1002,B,US - Gulf
2023-07-02,0.0,1002,B,US - Gulf
2023-07-03,6498.72,1002,B,US - Gulf
2023-07-04,0.0,1002,B,US - Gulf
2023-07-05,6942.24,1002,B,US - Gulf
2023-07-06,13015.86,1002,B,US - Gulf
2023-07-07,5814.37,1002,B,US - Gulf
2023-07-08,0.0,1002,B,US - Gulf
2023-07-09,12102.67,1002,B,US - Gulf
2023-07-10,23587.61,1002,B,US - Gulf
2023-07-11,72822.23,1002,B,US - Gulf
2023-07-12,58715.09,1002,B,US - Gulf
2023-07-13,8225.68,1002,B,US - Gulf
2023-07-14,8170.11,1002,B,US - Gulf
2023-07-15,0.0,1002,B,US - Gulf
2023-07-16,0.0,1002,B,US - Gulf
2023-07-17,369.75,1002,B,US - Gulf
2023-07-18,331397.82,1002,B,US - Gulf
2023-07-19,11232.68,1002,B,US - Gulf
2023-07-20,11744.1,1002,B,US - Gulf
2023-07-21,13393.1,1002,B,US - Gulf
2023-07-22,0.0,1002,B,US - Gulf
2023-07-23,0.0,1002,B,US - Gulf
2023-07-24,22174.11,1002,B,US - Gulf
2023-07-25,11413.22,1002,B,US - Gulf
2023-07-26,128749.99,1002,B,US - Gulf
2023-07-27,28866.27,1002,B,US - Gulf
2023-07-28,13395.0,1002,B,US - Gulf
2023-07-29,0.0,1002,B,US - Gulf
2023-07-30,0.0,1002,B,US - Gulf
2023-07-31,153136.44,1002,B,US - Gulf
2023-08-01,57664.27,1002,B,US - Gulf
2023-08-02,1515.0,1002,B,US - Gulf
2023-08-03,6030.0,1002,B,US - Gulf
2023-08-04,12652.92,1002,B,US - Gulf
2023-08-05,0.0,1002,B,US - Gulf
2023-08-06,0.0,1002,B,US - Gulf
2023-08-07,22532.22,1002,B,US - Gulf
2023-08-08,658.74,1002,B,US - Gulf
2023-08-09,65160.54,1002,B,US - Gulf
2023-08-10,60265.66,1002,B,US - Gulf
2023-08-11,3454.26,1002,B,US - Gulf
2023-08-12,0.0,1002,B,US - Gulf
2023-08-13,0.0,1002,B,US - Gulf
2023-08-14,54065.0,1002,B,US - Gulf
2023-08-15,9753.73,1002,B,US - Gulf
2023-08-16,401754.69,1002,B,US - Gulf
2023-08-17,0.0,1002,B,US - Gulf
2023-08-18,2838.75,1002,B,US - Gulf
2023-08-19,0.0,1002,B,US - Gulf
2023-08-20,0.0,1002,B,US - Gulf
2023-08-21,615.0,1002,B,US - Gulf
2023-08-22,7529.58,1002,B,US - Gulf
2023-08-23,12782.99,1002,B,US - Gulf
2023-08-24,12549.0,1002,B,US - Gulf
2023-08-25,6178.1,1002,B,US - Gulf
2023-08-26,0.0,1002,B,US - Gulf
2023-08-27,0.0,1002,B,US - Gulf
2023-08-28,11175.31,1002,B,US - Gulf
2023-08-29,26125.32,1002,B,US - Gulf
2023-08-30,1856.75,1002,B,US - Gulf
2023-08-31,23000.68,1002,B,US - Gulf
2023-09-01,363.75,1002,B,US - Gulf
2023-09-02,0.0,1002,B,US - Gulf
2023-09-03,0.0,1002,B,US - Gulf
2023-09-04,0.0,1002,B,US - Gulf
2023-09-05,31150.0,1002,B,US - Gulf
2023-09-06,20098.67,1002,B,US - Gulf
2023-09-07,19465.55,1002,B,US - Gulf
2023-09-08,34124.53,1002,B,US - Gulf
2023-09-09,10845.54,1002,B,US - Gulf
2023-09-10,0.0,1002,B,US - Gulf
2023-09-11,30746.84,1002,B,US - Gulf
2023-09-12,63265.91,1002,B,US - Gulf
2023-09-13,57341.49,1002,B,US - Gulf
2023-09-14,3700.0,1002,B,US - Gulf
2023-09-15,15212.82,1002,B,US - Gulf
2023-09-16,0.0,1002,B,US - Gulf
2023-09-17,0.0,1002,B,US - Gulf
2023-09-18,71454.53,1002,B,US - Gulf
2023-09-19,9006.71,1002,B,US - Gulf
2023-09-20,5875.02,1002,B,US - Gulf
2023-09-21,337488.93,1002,B,US - Gulf
2023-09-22,38194.97,1002,B,US - Gulf
2023-09-23,0.0,1002,B,US - Gulf
2023-09-24,0.0,1002,B,US - Gulf
2023-09-25,29967.48,1002,B,US - Gulf
2023-09-26,99367.65,1002,B,US - Gulf
2023-09-27,16995.53,1002,B,US - Gulf
2023-09-28,1246.87,1002,B,US - Gulf
2023-09-29,64022.24,1002,B,US - Gulf
2023-09-30,23543.72,1002,B,US - Gulf
2023-10-01,0.0,1002,B,US - Gulf
2023-10-02,8201.0,1002,B,US - Gulf
2023-10-03,22134.13,1002,B,US - Gulf
2023-10-04,43441.18,1002,B,US - Gulf
2023-10-05,25925.28,1002,B,US - Gulf
2023-10-06,34144.66,1002,B,US - Gulf
2023-10-07,0.0,1002,B,US - Gulf
2023-10-08,0.0,1002,B,US - Gulf
2023-10-09,7777.04,1002,B,US - Gulf
2023-10-10,70836.54,1002,B,US - Gulf
2023-10-11,8468.31,1002,B,US - Gulf
2023-10-12,50604.64,1002,B,US - Gulf
2023-10-13,1065.0,1002,B,US - Gulf
2023-10-14,242.5,1002,B,US - Gulf
2023-10-15,0.0,1002,B,US - Gulf
2023-10-16,260750.5,1002,B,US - Gulf
2023-10-17,4957.5,1002,B,US - Gulf
2023-10-18,16623.46,1002,B,US - Gulf
2023-10-19,3974.62,1002,B,US - Gulf
2023-10-20,1063.12,1002,B,US - Gulf
2023-10-21,0.0,1002,B,US - Gulf
2023-10-22,0.0,1002,B,US - Gulf
2023-10-23,11152.5,1002,B,US - Gulf
2023-10-24,30416.25,1002,B,US - Gulf
2023-10-25,10418.58,1002,B,US - Gulf
2023-10-26,5541.18,1002,B,US - Gulf
2023-10-27,5445.0,1002,B,US - Gulf
2023-10-28,0.0,1002,B,US - Gulf
2023-10-29,0.0,1002,B,US - Gulf
2023-10-30,10158.61,1002,B,US - Gulf
2023-10-31,14658.58,1002,B,US - Gulf
2023-11-01,15606.99,1002,B,US - Gulf
2023-11-02,9933.35,1002,B,US - Gulf
2023-11-03,14440.83,1002,B,US - Gulf
2023-11-04,0.0,1002,B,US - Gulf
2023-11-05,0.0,1002,B,US - Gulf
2023-11-06,12129.09,1002,B,US - Gulf
2023-11-07,5250.0,1002,B,US - Gulf
2023-11-08,11298.73,1002,B,US - Gulf
2023-11-09,60638.24,1002,B,US - Gulf
2023-11-10,56049.63,1002,B,US - Gulf
2023-11-11,0.0,1002,B,US - Gulf
2023-11-12,0.0,1002,B,US - Gulf
2023-11-13,7382.18,1002,B,US - Gulf
2023-11-14,317129.98,1002,B,US - Gulf
2023-11-15,40734.34,1002,B,US - Gulf
2023-11-16,8759.99,1002,B,US - Gulf
2023-11-17,363.75,1002,B,US - Gulf
2023-11-18,0.0,1002,B,US - Gulf
2023-11-19,0.0,1002,B,US - Gulf
2023-11-20,15896.06,1002,B,US - Gulf
2023-11-21,10750.45,1002,B,US - Gulf
2023-11-22,4173.74,1002,B,US - Gulf
2023-11-23,0.0,1002,B,US - Gulf
2023-11-24,0.0,1002,B,US - Gulf
2023-11-25,0.0,1002,B,US - Gulf
2023-11-26,0.0,1002,B,US - Gulf
2023-11-27,9138.98,1002,B,US - Gulf
2023-11-28,17756.25,1002,B,US - Gulf
2023-11-29,17336.61,1002,B,US - Gulf
2023-11-30,7288.65,1002,B,US - Gulf
2023-12-01,1419.36,1002,B,US - Gulf
2023-12-02,0.0,1002,B,US - Gulf
2023-12-03,0.0,1002,B,US - Gulf
2023-12-04,21066.74,1002,B,US - Gulf
2023-12-05,35150.2,1002,B,US - Gulf
2023-12-06,5426.23,1002,B,US - Gulf
2023-12-07,28120.46,1002,B,US - Gulf
2023-12-08,30514.27,1002,B,US - Gulf
2023-12-09,0.0,1002,B,US - Gulf
2023-12-10,0.0,1002,B,US - Gulf
2023-12-11,44461.13,1002,B,US - Gulf
2023-12-12,63772.9,1002,B,US - Gulf
2023-12-13,6281.25,1002,B,US - Gulf
2023-12-14,309846.99,1002,B,US - Gulf
2023-12-15,19713.43,1002,B,US - Gulf
2023-12-16,0.0,1002,B,US - Gulf
2023-12-17,0.0,1002,B,US - Gulf
2023-12-18,5915.6,1002,B,US - Gulf
2023-12-19,6094.68,1002,B,US - Gulf
2023-12-20,2821.87,1002,B,US - Gulf
2023-12-21,224.99,1002,B,US - Gulf
2023-12-22,224.99,1002,B,US - Gulf
2023-12-23,0.0,1002,B,US - Gulf
2023-12-24,0.0,1002,B,US - Gulf
2023-12-25,0.0,1002,B,US - Gulf
2023-12-26,7462.67,1002,B,US - Gulf
2023-12-27,6129.35,1002,B,US - Gulf
2023-12-28,23488.75,1002,B,US - Gulf
2023-12-29,671.24,1002,B,US - Gulf
2023-12-30,0.0,1002,B,US - Gulf
2023-12-31,2772.67,1002,B,US - Gulf
2024-01-01,0.0,1002,B,US - Gulf
2024-01-02,10808.62,1002,B,US - Gulf
2024-01-03,15138.73,1002,B,US - Gulf
2024-01-04,9498.7,1002,B,US - Gulf
2024-01-05,5115.75,1002,B,US - Gulf
2024-01-06,0.0,1002,B,US - Gulf
2024-01-07,0.0,1002,B,US - Gulf
2024-01-08,120.0,1002,B,US - Gulf
2024-01-09,22239.37,1002,B,US - Gulf
2024-01-10,10049.25,1002,B,US - Gulf
2024-01-11,19243.46,1002,B,US - Gulf
2024-01-12,6382.43,1002,B,US - Gulf
2024-01-13,0.0,1002,B,US - Gulf
2024-01-14,0.0,1002,B,US - Gulf
2024-01-15,1073.25,1002,B,US - Gulf
2024-01-16,0.0,1002,B,US - Gulf
2024-01-17,61334.67,1002,B,US - Gulf
2024-01-18,363359.21,1002,B,US - Gulf
2024-01-19,357.0,1002,B,US - Gulf
2024-01-20,0.0,1002,B,US - Gulf
2024-01-21,0.0,1002,B,US - Gulf
2024-01-22,4158.0,1002,B,US - Gulf
2024-01-23,0.0,1002,B,US - Gulf
2024-01-24,34990.0,1002,B,US - Gulf
2024-01-25,1725.5,1002,B,US - Gulf
2024-01-26,8354.15,1002,B,US - Gulf
2024-01-27,0.0,1002,B,US - Gulf
2024-01-28,0.0,1002,B,US - Gulf
2024-01-29,5082.0,1002,B,US - Gulf
2024-01-30,32456.58,1002,B,US - Gulf
2024-01-31,10323.056396186541,1002,B,US - Gulf
2024-02-01,124647.55256432512,1002,B,US - Gulf
2024-02-02,7722.706549259865,1002,B,US - Gulf
2024-02-03,8667.921927115967,1002,B,US - Gulf
2024-02-04,10727.889070031842,1002,B,US - Gulf
2024-02-05,14125.791278492548,1002,B,US - Gulf
2024-02-06,12696.59893208459,1002,B,US - Gulf
2024-02-07,13896.253572763284,1002,B,US - Gulf
2024-02-08,13809.364561070159,1002,B,US - Gulf
2024-02-09,32453.090176104422,1002,B,US - Gulf
2024-02-10,8940.162889921541,1002,B,US - Gulf
2024-02-11,22761.867504276997,1002,B,US - Gulf
2024-02-12,18933.023684843592,1002,B,US - Gulf
2024-02-13,11930.665816166844,1002,B,US - Gulf
2024-02-14,12859.768182449734,1002,B,US - Gulf
2024-02-15,8457.65570669868,1002,B,US - Gulf
2024-02-16,18846.848238601477,1002,B,US - Gulf
2024-02-17,8611.581834805631,1002,B,US - Gulf
2024-02-18,33753.31938515534,1002,B,US - Gulf
2024-02-19,29360.355389404504,1002,B,US - Gulf
2024-02-20,22417.78354544056,1002,B,US - Gulf
2024-02-21,7731.3085149729595,1002,B,US - Gulf
2024-02-22,99306.17659004871,1002,B,US - Gulf
2024-02-23,9453.021129552468,1002,B,US - Gulf
2024-02-24,9171.053281892933,1002,B,US - Gulf
2024-02-25,23784.25869645715,1002,B,US - Gulf
2024-02-26,10847.365721437232,1002,B,US - Gulf
2024-02-27,11065.417450338533,1002,B,US - Gulf
2024-02-28,10860.984391518467,1002,B,US - Gulf
2024-02-29,7745.705765842307,1002,B,US - Gulf
2024-03-01,31029.382781783133,1002,B,US - Gulf
2024-03-02,8782.13103188593,1002,B,US - Gulf
2024-03-03,26906.104428173145,1002,B,US - Gulf
2024-03-04,136697.58245775918,1002,B,US - Gulf
2024-03-05,8077.9112478057705,1002,B,US - Gulf
2024-03-06,10449.969379757433,1002,B,US - Gulf
2024-03-07,20099.293065767364,1002,B,US - Gulf
2024-03-08,10654.479114577296,1002,B,US - Gulf
2024-03-09,7872.010629304605,1002,B,US - Gulf
2024-03-10,8073.059316763307,1002,B,US - Gulf
2024-03-11,30458.57703307061,1002,B,US - Gulf
2024-03-12,8176.212911864992,1002,B,US - Gulf
2024-03-13,7178.399995413485,1002,B,US - Gulf
2024-03-14,11825.484375809532,1002,B,US - Gulf
2024-03-15,8759.83886112898,1002,B,US - Gulf
2024-03-16,11526.705407393427,1002,B,US - Gulf
2024-03-17,8616.538226964216,1002,B,US - Gulf
2024-03-18,11074.157509315337,1002,B,US - Gulf
2024-03-19,13089.727774681143,1002,B,US - Gulf
2024-03-20,17747.26503592744,1002,B,US - Gulf
2024-03-21,26260.232256432104,1002,B,US - Gulf
2024-03-22,12478.368940764616,1002,B,US - Gulf
2024-03-23,7202.6986042221215,1002,B,US - Gulf
2024-03-24,22715.287133553386,1002,B,US - Gulf
2024-03-25,66865.993368076,1002,B,US - Gulf
2024-03-26,9290.774442450409,1002,B,US - Gulf
2024-03-27,7623.2665868464865,1002,B,US - Gulf
2024-03-28,11539.03475444206,1002,B,US - Gulf
2024-03-29,19227.636245206744,1002,B,US - Gulf
2024-03-30,16898.735147590047,1002,B,US - Gulf
2024-03-31,99788.8140186828,1002,B,US - Gulf
2024-04-01,9164.570919851534,1002,B,US - Gulf
2024-04-02,7608.666436622425,1002,B,US - Gulf
2024-04-03,8094.594181621078,1002,B,US - Gulf
2024-04-04,11290.086197125893,1002,B,US - Gulf
2024-04-05,11655.306315251028,1002,B,US - Gulf
2024-04-06,7657.902461442147,1002,B,US - Gulf
2024-04-07,18759.3278516188,1002,B,US - Gulf
2024-04-08,29419.226884051495,1002,B,US - Gulf
2024-04-09,10806.44296076094,1002,B,US - Gulf
2024-04-10,22222.055662731807,1002,B,US - Gulf
2024-04-11,7971.530701016312,1002,B,US - Gulf
2024-04-12,6943.936224770099,1002,B,US - Gulf
2024-04-13,12747.062866633716,1002,B,US - Gulf
2024-04-14,11650.311833744423,1002,B,US - Gulf
2024-04-15,12102.158570381544,1002,B,US - Gulf
2024-04-16,16273.348403506436,1002,B,US - Gulf
2024-04-17,11393.772411478238,1002,B,US - Gulf
2024-04-18,13798.29416764239,1002,B,US - Gulf
2024-04-19,7581.911799903726,1002,B,US - Gulf
2024-04-20,43325.70487564767,1002,B,US - Gulf
2024-04-21,14470.3702494471,1002,B,US - Gulf
2024-04-22,45982.69876760111,1002,B,US - Gulf
2024-04-23,6836.534899010705,1002,B,US - Gulf
2024-04-24,9370.138281919433,1002,B,US - Gulf
2024-04-25,13898.778057592248,1002,B,US - Gulf
2024-04-26,7459.427834431721,1002,B,US - Gulf
2024-04-27,11122.327459195258,1002,B,US - Gulf
2024-04-28,48540.95881079093,1002,B,US - Gulf
2024-04-29,15114.531346510097,1002,B,US - Gulf
2024-04-30,8804.193800095647,1002,B,US - Gulf
2024-05-01,6399.05892937144,1002,B,US - Gulf
2024-05-02,7717.240605361152,1002,B,US - Gulf
2024-05-03,8780.849275225257,1002,B,US - Gulf
2024-05-04,116325.04497335038,1002,B,US - Gulf
2024-05-05,17052.950795705707,1002,B,US - Gulf
2024-05-06,11721.714077486478,1002,B,US - Gulf
2024-05-07,11054.72278092972,1002,B,US - Gulf
2024-05-08,7871.465935847209,1002,B,US - Gulf
2024-05-09,14248.410200270986,1002,B,US - Gulf
2024-05-10,11006.43843028238,1002,B,US - Gulf
2024-05-11,20810.373443723238,1002,B,US - Gulf
2024-05-12,16877.363505011577,1002,B,US - Gulf
2024-05-13,8596.603990759675,1002,B,US - Gulf
2024-05-14,108053.07940094483,1002,B,US - Gulf
2024-05-15,7359.107692620008,1002,B,US - Gulf
2024-05-16,13351.400791079655,1002,B,US - Gulf
2024-05-17,10806.200947217096,1002,B,US - Gulf
2024-05-18,9507.130573850223,1002,B,US - Gulf
2024-05-19,9531.788657791993,1002,B,US - Gulf
2024-05-20,118247.37796581013,1002,B,US - Gulf
2024-05-21,12620.324262767297,1002,B,US - Gulf
2024-05-22,19671.700897698614,1002,B,US - Gulf
2024-05-23,10028.01512871798,1002,B,US - Gulf
2024-05-24,6792.984682893206,1002,B,US - Gulf
2024-05-25,9820.180678931567,1002,B,US - Gulf
2024-05-26,14426.05514083345,1002,B,US - Gulf
2024-05-27,10906.904669122165,1002,B,US - Gulf
2024-05-28,103624.45586659838,1002,B,US - Gulf
